,stop_id,stop_name
1494,4845,"Hennagra Gate,BOMMASANDRA,IN FRONT OF S.N.DURAI AUTO GARAGE"
1495,3486,"Muttugada Halli Chikka jala,MUTHUGADAHALLI,IN FRONT OF RESIDENTIAL AREA"
1496,2221,"SLN City,TAVAREKERE,BESIDE OPEN AREA"
1497,489,"Binnamangala,INDIRANAGARA,BESIDE LEO MOTORS, MARUTI SUZUKI"
1498,5236,"Srinivasapura Cross,K.J. SRINIVASAPURA,BESIDE OPEN AREA"
1499,1168,"Babusab Palya,KALYANA NAGARA,IN FRONT OF SHRI R.V.PLAZA"
1500,3907,"Dasanayakanahalli,DASA NAYAKANA HALLI,OPPOSITE OF VEERAANJANEYA TEMPLE"
1501,4650,"rayasandra new layout,NAGANATHAPURA,OPPOSITE OF MOSQUE & THE BOMBO SHOP"
1502,3494,"VIT Cross Devanahalli Road,OPPOSITE OF EMMVEE"
1503,4874,"karpoora,ANEKAL TALUK,IN FRONT OF SRI RAMA TEMPLE"
1504,1623,Tollgate Adugodi
1505,3126,"Mahadevapura,MAHADEVAPURA,IN FRONT OF PETTY SHOP"
1506,558,"ITPL Back Gate,WHITEFIELD,IN FRONT OF ORACLE INDIA"
1507,5334,"Banashankari 3rd Stage 2rd Phase,BANASHANKARI 3RD STAGE,BESIDE RATNAGIRI PRE-UNIVERSITY COLLEGE"
1508,2136,"Robin Talkies,KENGERI UPANAGARA,IN FRONT OF NEW PRIYANKA BAKERY"
1509,1742,"Yeshwanthpura Tollgate,YESHAWANTHAPURA,IN FRONT OF KENDRIYA VIDYALAYA"
1510,528,"Virabhadranagara Cross,VEERABHADRA NAGARA,BESIDE SRINIVASA BAR & RESTAURANT"
1511,3532,"Akkayamma Betta,VIDYA NAGARA,IN FRONT OF AKKAYYAMMA TEMPLE"
1512,5349,"B Channasandra,Ramamurthi Nagara,Bridge By Pass"
1513,4045,"Gadenahalli,IN FRONT OF ANJANEYA TEMPLE"
1514,5318,HSR 6th Sector
1515,5102,SOLURU
1516,2880,"Gangondanahalli Cross,LAKSHMIPURA CROSS,BESIDE OPEN AREA"
1517,4885,"Electronic City,ELECTRONIC CITY POST,OPPOSITE OF B.M.T.C. DEPOT-19"
1518,1337,"Bendiganahalli,Adigondanahalli"
1519,861,SBM ATM
1520,1875,"Sommanahalli Gate Kanakapura Road,SOMANAHALLI,IN FRONT OF KAVITHA HARDWARE"
1521,4466,"ITPL Back Gate,WHITEFIELD,OPPOSITE OF ORACLE"
1522,5272,"New Horizon College,DEVARABISANAHALLI,OPPOSITE OF HALLMARK SALAPURIA"
1523,3988,Bommawara
1524,882,Kothnuru Bagalur Road
1525,507,University Quarters
1526,4178,"SINGAYYANPALLYA,HOODI,OPPOSITE OF GEARS & PINIONS PVT LTD"
1527,3744,"Are Binnamangala,AREBINNA MANGALA,BESIDE GOVT PRIMARY SCHOOL"
1528,2478,"MUKTHINAGA TEMPLE CROSS,RAMOHALLI,OPPOSITE OF ROSE NURSERY"
1529,243,Wipro Park Koramangala
1530,3720,"Mariyappana Palya,MARIYANNAPALYA(DASARAHALLI),BESIDE SHALINI PROVISION STORE"
1531,1129,"M M Industries,YADEYUR, SLUM,OPPOSITE OF KODAK EXPRESS STUDIO"
1532,5325,"Veerabhadranagar,Outer Ring Road"
1533,2426,"Dabbaguli,IN FRONT OF SHANIMAHATHMA TEMPLE"
1534,2702,Bharath Nagara 1st Phase
1535,3140,"Madanayakanahalli,MADUNAYAKANAHALLI,BESIDE HOTEL GURU DARSHINI"
1536,2840,"KITTANAHALLI,KITTANAHALLI,BESIDE GOVERNMENT PRIMARY SCHOOL"
1537,4744,Nanjapura Cross
1538,1332,"Kalidasa Layout,LAST BUS STOP"
1539,4753,"JJN THIMMAREDDY LAYOUT,HULIMANGALA POST & JIGANI HUBLI,BEHIND SHRI BALAMURI VINAYAKA TEMPLE"
1540,1774," Hampinagara 7th Main,VIJAYANAGARA,BESIDE MRUDULA MEDICALS"
1541,5275,"Carmel Convent High School,CHIKKABELLANDURU VILLAGE, CARMELARAM POST,OPPOSITE OF CARMEL CONVENT HIGH SCHOOL"
1542,3766,"Sanklipura,SHANKRIPURA,BESIDE PITTY SHOP"
1543,1397,"Vinayaka Nagara,HALEGUDDADAHALLI,BESIDE HOLY ROCK CONVENT"
1544,3222,"Highschool,DODDA TANDA,OPPOSITE OF GOVT. HIGH SCHOOL"
1545,4482,"Muthugadahalli,MUTHAKADAHALLI,IN FRONT OF GOVT. MILK DIRY"
1546,2455,"Gungarahalli,GUNGARAHALLI,IN FRONT OF MARAMMA TEMPLE"
1547,4513,"Thiruranga Cross,ANEKAL TALUK,IN FRONT OF ASHWATHA KATTE"
1548,4480,Edagonahalli
1549,2314,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,OPPOSITE OF MUTHURAYA SWAMY TEMPLE"
1550,492,Uttarahalli
1551,4450,Bevina Mara
1552,1931,"Thagachuguppe,TAGACHAGUPPE,OPPOSITE OF SRI MANJUNATH STORES"
1553,462,8th Mile T Dasarahalli
1554,2846,"Vaddarahalli,VADDARAHALLI,BESIDE RAMYA PROVISION STORES"
1555,1119,"Malleshwaram 18th Cross,MALLESHWARAM,BESIDE GOVT PRE UNIVESITY COLLEGE"
1556,1327,Karpura Gate
1557,3686,"SONNENAHALLI,SONNENAHALLI,BESIDE OPEN AREA"
1558,3483,"Mylanahalli Chikka jala,OPPOSITE OF GOVERNMENT SCHOOL"
1559,4071,"Steel Factory,DODDA BANASAWADI,IN FRONT OF S.M.R.VINAY HARMONY APARTMENTS"
1560,1698,"Neelasandra Rose Garden,ROSE GARDEN,BESIDE ARYA S L BANK"
1561,5245,"Jyoti Vidyalaya Hospital,HASARAGHATTA,BESIDE PETTY SHOP"
1562,577,"Jayanagara 40th Cross,Opp Park"
1563,251,Doddakannalli
1564,88,"Kadirenahalli Village,KADIRENAHALLI,IN FRONT OF BELURU IYENGAR BAKERY"
1565,2741,"Ajeez palya,BOLAMARANAHALLI,BESIDE PROVISION STORE"
1566,5297,"Manjushree Hospital,KAVALABYRASANDRA,IN FRONT OF GOVT PRIMARY SCHOOL"
1567,5351,"Varthoor College,VARTURU,IN FRONT OF  GOVT.COLLEGE VARTURU"
1568,392,Mahathma Gandhi Statue
1569,771,"Coxtown Water Tank,COX TOWN,IN FRONT OF GANAPATHI TEMPLE"
1570,3258,"Muthyalaya Nagar,MUTHYALA NAGARA, NEAR MATHIKERE,BESIDE MUTHYALAMMA TEMPLE"
1571,1234,"Thyagaraja Nagara,THYAGARAJA NAGARA 2ND BLOCK,BESIDE IYANGAR BAKERY"
1572,3508,"IAF,YELAHANKA,IN FRONT OF I.A.F.GATE"
1573,4497,"Kugur Cross,BESIDE OPEN AREA"
1574,1425,"Jayanagara 18th Main,JAYANAGARA 4TH T BLOCK,BESIDE RATHANA CLINIC"
1575,2908,"Hesaraghatta Village,HASARAGHATTA,BESIDE SHRI LAKSHMI BAR & RESTAURANT"
1576,754,Janapriya Town Ship
1577,267,Jayanagara Church
1578,103,"Prarthana School,PADMANABHA NAGARA,OPPOSITE OF PRARTHANA SCHOOL"
1579,4127,"Kasturi Nagara,KASTURI NAGARA,OPPOSITE OF SRISHANT TOWER"
1580,1126,"Netakallappa Circle,BASAVANAGUDI,BESIDE JANAPRIYA BAR & RESTAURENT"
1581,4916,"Guddahatti Gate,NERALURU POST, ATTIBELE,OPPOSITE OF YOKOSTONE, CYCLE TYRES & TUBES COMPANY"
1582,4496,"Ondimane,OPPOSITE OF MUNESHWARA TEMPLE"
1583,4341,Bidarahalli cross
1584,4687,"Ganagaluru Cross,GANGALURU,BESIDE ASHWATHA KATTE & FIELDS"
1585,4594,"Singanayakanahalli,IN FRONT OF MARIYAMMA TEMPLE"
1586,4609,"Balgere,PANATHURU POST,AT RESIDENTIAL AREA"
1587,1512,Yeshwanthpura TTMC
1588,4131,"KODIHALLI,KODIHALLI,OPPOSITE OF GOVT.SCHOOL"
1589,5348,"Subbaiah Circle,DEVERA BISANAHALLI,IN FRONT OF MUTHOOT FINANCE"
1590,4683,"Chikka Tirupathi,CHIKKA TIRUPATHI,IN FRONT OF SUMANGALI SAMUDAYA BAVAN"
1591,3301,"HMT Shopping Complex,H.M.T.,IN FRONT OF H.M.T.QUARTERS"
1592,5066,"Arehalli Gate,AREHALLI,IN FRONT OF SRI LAKSHMI STORES"
1593,2412,"Kurubarapalya,IN FRONT OF WATER TANK"
1594,2147,"Nursery,SULIKERE,OPPOSITE OF FOREST NURSERY AND OFFICE"
1595,4958,Chikkammanahalli Cross
1596,513,Hullalu
1597,4072,"Ayyappa Nagara,AYYAPPA NAGARA,IN FRONT OF RAASHI MEDICALS"
1598,1675,"Domlur TTMC Bus Stand,DOMLURU, HAL,BESIDE T.T.M.C."
1599,4106,"Sun Shine School,KALKERE,IN FRONT OF SUNSHINE SCHOOL"
1600,971,MG statue
1601,2389,"Kundalpura,OPPOSITE OF WATER TANK"
1602,728,"HMT Layout Cross,BESIDE OM TIMBERS"
1603,4509,Maddappanahalli
1604,2634,Vinayaka Talkies
1605,1232,"JPNagara 6th Phase,J.P.NAGARA 6TH PHASE,IN FRONT OF NANDHINI HOTEL"
1606,3060,"Totagere,THOTAGERE,BESIDE OPEN AREA"
1607,305,Bannerghatta Circle
1608,959,"JP Nagara 3rd Phase,JP NAGARA 3RD PHASE,BESIDE H.D.F.C.BANK"
1609,1387,"Okalipuram,SRIRAMPURA,IN FRONT OF MUTHUMARIYAMMA TEMPLE"
1610,175,Museum Kasturba Road
1611,3972,"Poojenahalli,OPPOSITE OF ANJANEYA TEMPLE"
1612,3977,"Bachahalli Gate,DEVANAHALLI,BESIDE OPEN AREA"
1613,1408,"Maruthi mandira,VIJAYANAGARA,BESIDE BUNNY BAKERY"
1614,1947,"Gantakanadoddi Cross,GANTAKANA DODDI,IN FRONT OF S.B.BAKERY"
1615,3085,"Pillahalli Cross,PILLAHALLI,BESIDE OPEN AREA"
1616,3001,"Soladevana Halli ,SOLADEVANA HALLI,BESIDE POLICE STATION"
1617,1448,"Vinayaka Layout,VINAYAKA LAYOUT,IN FRONT OF NAGARAJ ORTHOPAROLIC CLINIC"
1618,4896,Electronic City
1619,3245,"BITTASANDRA COLONY,BITTASANDRA COLONY,BESIDE OPEN AREA"
1620,3306,GCL Factory
1621,2857,"Kenganahalli,KENGANA HALLI,IN FRONT OF RESIDENTIAL AREA"
1622,751,Machohalli Gate
1623,3664,"Guddadahalli,DODDABALLAPURA,OPPOSITE OF SRI RAM TEMPLE"
1624,5054,Subramanyapura Police Station
1625,2180,"Halabavi Palya,GULAGANJANAHALLI,IN FRONT OF GOVT. SCHOOL"
1626,4591,"Muthkuru,MUTHKURU,IN FRONT OF GAGAN TEXTILES"
1627,2403,"Chikkanahalli,IN FRONT OF PANCHAYATH OFFICE"
1628,3336,"Chikkabanawara Railway Gate,CHIKKA BANAVARA,BESIDE OPEN AREA"
1629,176,MG Road Metro Station
1630,1998,"Vasudevapura,VASUDEVAPURA,BESIDE REDDY GARAGE"
1631,99,"Banashankari BDA Complex,BANASHANKARI 2ND STAGE,BISIDE HDFC BANK"
1632,211,"JP Nagara 1st Phase,SHAKAMBARI NAGARA,BESIDE APOLLO PHARMACY"
1633,2559,"AGS Layout Manganahalli,Hullalu,Near Park"
1634,759,Seetha Cricle
1635,3256,"Puttenahalli,Kannamangala,Puttenahalli Village"
1636,1069,Budigere Cross
1637,7,"Southend Circle,BASAVANAGUDI,BESIDE GANDHARVA FAMILY BAR"
1638,4140,"80 Feet Road Babasab Palya,SUBBAIAHAN PALYA KALYANA NAGARA,IN FRONT OF ANNAPURNESHWARI TEMPLE"
1639,2527,"Kasave Palya,KARENAHALLI,OPPOSITE OF WATER TANK"
1640,4714,Muniswera devastanna
1641,5160,Sarjapura circle
1642,3259,"Mallara Banavadi,MALLARABANAWADI,IN FRONT OF ARALI KATTE"
1643,1787,"Makkala Koota,KEMPEGOWDA HOSPITAL"
1644,4641,"Huskur,SARJAPURA,IN FRONT OF SRI MADDORAMMA DEVI TEMPLE"
1645,3211,"Railway Gollahalli,GOLLAHALLI,BESIDE GOVERNMENT PRIMARY SCHOOL"
1646,129,Siddapura
1647,1359,Haridasa Nagara
1648,4277,"Domlur,DOMMALURU,IN FRONT OF ALADAMARA"
1649,2759,"Gangena Halli,GANGENAHALLI,BESIDE SRI MARAMMA DEVI PRASANNA TEMPLE"
1650,4382,Hoskote
1651,1539,Nandini Layout Quarters
1652,5196,"Jalahalli East,JALAHALLI EAST,BESIDE AIR FORCE QUARTERS"
1653,3394,"KG Halli Post Office,KAMMAGONDANAHALLI,BESIDE MARUTHI STUDIO"
1654,596,"Wilson Garden 10th Cross,WILSON GARDEN,BESIDE KARNATAKA HANDBALL ASSOCIATION"
1655,919,Yelahanka Police Station
1656,214,"Jn Of Ring Road,ILYAS NAGARA,BESIDE R.R.DIAGNOSTIC CENTER"
1657,2588,"Nagarabhavi 12th Block,NAGARABHAVI,OPPOSITE OF BHARATHIYA STATE BANK"
1658,2560,"Nagarabhavi Circle,NAGARABHAVI,BESIDE K.N.N.COMPLEX"
1659,4921,"Attibele,ANEKAL TALUKU,IN FRONT OF S.V. FURNITURE"
1660,1784,"C V Ramanagra,C.V.RAMAN NAGARA,OPPOSITE OF C.V.RAMAN NAGARA BUS STAND"
1661,4701,Krupanidhi college
1662,1287,"Lalbhag West Gate,BASAVANAGUDI,BESIDE DENTSPRO INDIA"
1663,2791,"Kudu Siddanapalya,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL"
1664,2130,"Agara Cross Somanahalli Road,TATAGUNI"
1665,4189,"Samethanahalli,IN FRONT OF ALADAMARA"
1666,484,"Hegganahalli Cross,HEGGANA HALLI,OPPOSITE OF AMBIKA BAKERY & SWEETS"
1667,2018,"Gottigehalli,GOTIGEHALLI,IN FRONT OF DOOR NO 150"
1668,4190,"Bhodana Hosahalli,BESIDE GOVT. MILK DAIRY"
1669,3026,Balaji Nagara
1670,4900,"Ahuddevanahalli gate ,ANEKAL TALUK,OPPOSITE OF M.G.B.CLASSIC LAYOUT"
1671,1662,Chinnappana Garden
1672,2544,"Hejjala,HEJJALA,NEAR CANARA BANK"
1673,2999,"Tharabana Halli Choultry,THARABANAHALLI,BESIDE SAPTAGIRI STORES"
1674,2069,Sarala Birla Academy
1675,3801,"Rava College,KOTTIGENAHALLI,BESIDE KARNATAKA RESTAURANT"
1676,48,"Yeshwanthpura Market,YESHAWANTHAPURA,IN FRONT OF SYNDICATE BANK ATM"
1677,3459,"Bella Halli,BELAHALLI,BESIDE OPEN AREA"
1678,1237,"KEB Thyagaraja nagara,THYAGARAJA NAGARA,OPPOSITE OF K.E.B. QUARTERS"
1679,4539,"Attibele,ANEKAL TALUKU,BESIDE PANCHAYAT COMPLEX"
1680,777,"HMT Watch Factory,H.M.T.,OPPOSITE OF H.M.T.WATCH FACTORY"
1681,1816,"Poornapragna Layout,POORNA PRAJNA NAGARA,IN FRONT OF SANJAY DENTAL CARE"
1682,4576,"Karpura Gate,KARPOORA ANEKAL TALUK,IN FRONT OF A.N.ELITE GARDEN"
1683,4130,"Bhakthara Halli,BHAKTHARAHALLI,IN FRONT OF HATTI MARA"
1684,3357,"Mylappanahalli Cross,MYLAPPANA HALLI,BESIDE GOVT. PRIMARY SCHOOL"
1685,1039,SHANTHI NAGAR BUS STAND
1686,1693,"Karnataka Housing Complex,KORAMANGALA,IN FRONT OF PARK"
1687,1076,Pallavi talikes
1688,4453,"Khazi Sonnehalli,KAJI SONNENAHALLI,IN FRONT OF ARALI KATTE"
1689,1373,VB Bakery
1690,4780,"Kudlu Panchayat office,KOODLU,OPPOSITE OF CORPORATION BANK"
1691,5345,Gopalan Mall
1692,3389,Jalahalli East Area 7th camp
1693,2668,Govt First Grade College
1694,1090,"ISKCON TEMPLE,RAJAJINAGARA 1ST BLOCK,OPPOSITE OF ISKON TEMPLE"
1695,3125,Nandagokula Nagara
1696,5161,Kristal Apartment Sarjapura road
1697,3826,"Nagavara,NAGAVARA,IN FRONT OF ANAGHA BAKERY"
1698,3400,"Muthyalaya Nagar Cross,MATHIKERE, CHOUDESHWARI BUS STOP,OPPOSITE OF FRIENDS DRIVING SCHOOL"
1699,3864,"Agrahara Yalahanka,AGRAHARA,IN FRONT OF VENUGOPALA SWAMI TEMPLE"
1700,2284,BEML Layout Cross
1701,3431,"Kodigehalli gate,BESIDE ROYAL OAK WOOD IN CORPORATION"
1702,1548,"GKW,RAJAJINAGARA 1ST BLOCK,BESIDE ST THERASA HOSPITAL"
1703,221,Kumaraswamy Layout 
1704,4788,"AECS,KOODLU,SINGSANDRA,IN FRONT OF GANAPATHI TEMPLE"
1705,3924,"Shilpa Bakery,HORAMAVU AGARA,BESIDE SHILPA STORES AND BAKERY"
1706,30,"JPNagara 6th Phase,JP NAGARA 6TH PHASE,OPPOSITE OF THE BIG MARKET"
1707,292,Meenakshi Temple
1708,1830,"Kumaraswamy Layout West Cross,K.S.LAYOUT 2ND STAGE,IN FRONT OF RASHMI STORES"
1709,1054,Halasuru
1710,3535,"Meesaganahalli,IN FRONT OF MINI WATER TANK"
1711,2658,"Sanjeevana Palya,BESIDE OPEN AREA"
1712,554,"Kundala Halli colony,KUNDALAHALLI,BESIDE KUNDALAHALLI COLONY ARCH"
1713,5317,"Kenchanapura Cross,NAGADEVANAHALLI,OPPOSITE OF H.P.PETROL BUNK"
1714,3397,"WIMAC Junction,ABBIGERE,BESIDE DEVI BAKERY & SWEETS"
1715,3443,"Shivananda store,KUMARA PARK EAST,BESIDE KHADI EMPORIUM"
1716,2655,"Sigehalli Gate,SIGEHALLI,IN FRONT OF NANJUNDESHWARA STORE"
1717,4783,Kudlu 
1718,3167,"Bommashetta Halli,BOMMASHETTIHALLI,IN FRONT OF MARAMMA TEMPLE"
1719,3638,"Dyavarahalli,OPPOSITE OF ALADAMARA"
1720,4386,"Kacharakanahalli Cross,BISANAHALLI,IN FRONT OF RESIDENTIAL AREA OR OM SHAKTHI TEMPLE"
1721,2585,"PVP Shool,JNANAGANGA NAGARA,BESIDE P.V.P.SCHOOL"
1722,5219,"JP Nagara 6th Phase,JP Nagara,Beside Indus Ind Bank"
1723,4044,"Tharabana Halli Devanahalli Road,THARABANAHALLI,IN FRONT OF GOVT. SCHOOL"
1724,4387,"Kacharakanahalli,IN FRONT OF VENUGOPALA SWAMI TEMPLE"
1725,34,"Jayanagara 5th Block,JAYANAGARA 5TH BLOCK,BESIDE AIR WAAVE"
1726,5002,Pillaganahalli 
1727,3689,T V Tower
1728,4436,THAGGALIHOSAHALLI GATE
1729,3805,"Byala Halli,BESIDE OPEN AREA"
1730,2699,Gnanashakti Nagar
1731,3422,"Nagaland Circle,JALAHALLI,BESIDE PARK"
1732,458,"Devasthana,NANDINI LAYOUT,IN FRONT OF SHANIMAHATHMA TEMPLE"
1733,1930,"Devagere Colony,DEVAGERE,IN FRONT OF FLAG MAST"
1734,2198,"Nelamangala,NELAMANGALA,BESIDE NELAMANGALA BMTC BUS STAND"
1735,1824,"Srinivasapura gate,SRINIVASAPURA,IN FRONT OF SATISH BIKE CENTRE GARAGE"
1736,4298,Doddabannahalli
1737,4877,"RKFARM,BYAGADADENAHALLI,IN FRONT OF CONSPACE PRIVATE LIMITED"
1738,360,"CHARLES SCHOOL,SAGAYAPURAM,BESIDE ST CHARLES CONVENT"
1739,1500,"Laxmidevi Nagar,LAKSHMIDEVI NAGARA,OPPOSITE OF GANESHA TEMPLE"
1740,400,Ramakrishna Hegde Nagara
1741,804,Binnamangala
1742,3484,"Chikkanahalli,OPPOSITE OF BYRAVESHWARA TEMPLE"
1743,3224,"Chikkalonad,CHIKKA TANDA,IN FRONT OF BHAVYA ENTERPRISES"
1744,1716,St Joseph High Scholl
1745,2510,"Mayasandra,MAYASANDRA,OPPOSITE OF ARALIMARA"
1746,4099,"Jayanthi Nagar,JAYANTHI NAGARA,IN FRONT OF GANESHA BAKERY"
1747,13,"Bangalore High School,KEMPE GOWDA NAGARA,IN FRONT OF MORE MEGHA STORE"
1748,412,"Gowrava nagar,GOWRAVA NAGARA,OPPOSITE OF H.D.F.C.BANK"
1749,2756,"Madapatna,IN FRONT OF GOVERNMENT FAIR PRICE DEPOT"
1750,420,"Kothnuru Kanakapura Road,HARI NAGARA,OPPOSITE OF EAPI GROUP APPARTMENTS"
1751,1080,"Magadi Road TollGate,VIDYARANYA NAGARA,BESIDE SLNS BAR"
1752,2784,"Sigehalli Gate,SIGEHALLI,BESIDE OPEN AREA"
1753,3635,"Jalige,IN FRONT OF GOVT. GENERAL STORE"
1754,2460,"Chikkaluru Cross,CHIKKALLURU,IN FRONT OF FLAG MAST"
1755,4431,"Chikkanahalli Gate,KARIBERANA HOSAHALLI,IN FRONT OF ANJANEYA TEMPLE"
1756,310,"Lalbhag Society,WILSON GARDEN,OPPOSITE OF HOPCOMS"
1757,2709,"Savanadurga,BEHIND LAKSHMINARASIMHA SWAMY TEMPLE"
1758,3752,"Bagaluru Colony,BAGALURU,BESIDE OPEN AREA"
1759,3429,"Shivananda Stores,KUMARA PARK EAST,BESIDE BHARATH SEVADAL"
1760,3672,"Bettanahalli,IN FRONT OF GOVERNMENT SCHOOL"
1761,3065,"Thammarasanahalli,TAMMARASANAHALLI,BESIDE  SRI RUDRAMUNI SWAMY TEMPLE"
1762,2623,Double Road
1763,4252,"Dunnasandra Cross,IN FRONT OF SRI PARVATHI JEWELLERS"
1764,3813,"ANCHARAHALLI GATE,ANCHARAHALLI,OPPOSITE OF ANDREW WOOD CRAFT"
1765,3649,"Railway Gate Doddaballapura,IN FRONT OF K.E.B. OFFICE"
1766,4660,"Chudasandra,HUSKURU POST,IN FRONT OF SRI ANJANEYA SWAMY TEMPLE"
1767,2239,Maruthinagara cross
1768,4011,"Vishwanathapura,IN FRONT OF POLICE STATION"
1769,3056,"Muppadighatta,OPPOSITE OF ASHWATHA KATTE"
1770,2254,"Bank Colony ,CANARA BANK COLONY,IN FRONT OF MES CONVENT"
1771,3318,"Kurubarahalli Cross,KURUBARAHALLI CROSS,BESIDE OPEN AREA"
1772,2556,"Bhimappana Palya,MAYASANDRA,IN FRONT OF PUMP HOUSE"
1773,3726,"Sahakara Nagar Ganesh Temple,SAHAKARA NAGARA,BESIDE SRINIDHI STORE"
1774,1762,"Seetha Circle,BANASHANKARI 1ST STAGE,IN FRONT OF SBI BANK ATM"
1775,3387,"Vishweshwaraiah Enclave,ABBIGERE,BESIDE RESIDENTIAL AREA"
1776,2938,"Thotagere Temple,BASAVANNA TEMPLE,BESIDE S.B.S.TENT HOUSE"
1777,2362,"Annahalli,ANNAHALLI,IN FRONT OF GOVT. HIGH SCHOOL & COLLEGE"
1778,975,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK"
1779,5111,SOLURU GATE
1780,2369,"Uragahalli Bidadi,URAGAHALLI,OPPOSITE OF MARAMMA & ANJANEYA TEMPLE"
1781,1566,"Corporation,CORPORATION,IN FRONT OF BBMP, CORPORATION"
1782,2564,"Moodalapalya Circle,Moodalapalya Circle,IN FRONT OF VINAYAKA CLOTH STORE"
1783,4815,"Chikka Thimmasandra,ANEKAL TALUK,IN FRONT OF ASHWATHA KATTE & MILK PRODUCT CO-OPERATIVE SOCIETY"
1784,1733,"Chowdeshwari Bus Stand JP Park,MATHIKERE, CHOUDESHWARI BUS STOP,BESIDE BMTC MAIN BUS STAND, CHOUDESHWARI STOP"
1785,112,Trinity Circle
1786,85,"Chikkalsandra Aralimara,CHIKKALASANDRA,IN FRONT OF C.S.HOSPITAL"
1787,93,"Jayanagara Bus Stand,JAYANAGARA 4TH BLOCK,BESIDE JAIN TEMPLE"
1788,388,"Kadugondanahalli,K.G.HALLI,IN FRONT OF SAGAR MEDICALS"
1789,3372,"Atturu Layout Yelahanka Road,ATTUR LAYOUT,BESIDE OPEN AREA"
1790,608,"Kammana Halli Circle,KAMMANAHALLI,IN FRONT OF PHOTO ZONE"
1791,4037,Channarayapatna
1792,1304,"Marasur,ANEKAL TALUK,NEAR SHANKAR NAGA MANTAP"
1793,3337,"Dasappana Palya,BESIDE RESIDENTIAL AREA"
1794,2505,"Aladamara ,THIMMEGOWDAN PALYA,BESIDE OPEN AREA"
1795,1231,"Yeshwanthpura Circle,YESHAWANTHAPURA,OPPOSITE YESHAWANTHAPURA POLICE STATION"
1796,5305,"Muthyalanagara,JALAHALLI,BESIDE KIRAN SUPER BAZAAR"
1797,3379,"Manjunatha tent,RAMACHANDRAPURA,BESIDE SRI BALAJI COMMUNICATION"
1798,1954,"Byramangala,BYRAMANGALA,OPPOSITE OF BHARATH SWEETS & BAKERY"
1799,188,Jalahalli Cross
1800,4731,"Jigani APC Cricle,ANEKAL TALUK,OPPOSITE OF HOTEL R.V.INTERNATIONAL"
1801,2714,Bramha Devara Gudda
1802,1669,"Coxtown Water Tank,COX TOWN,IN FRONT OF MEG TRAINING AREA"
1803,1078,Magadi Road 5th Cross
1804,3019,"Karlapura,KARLAPURA,BESIDE RESIDENTIAL AREA"
1805,2372,"Byalalu,BYALALU,IN FRONT OF ANJANEYA TEMPLE"
1806,4728,MYLASANDRA
1807,3131,"Srinivaspura,SHANTHINAGARA,IN FRONT OF INTER GARDEN INDIA PVT. LTD"
1808,4745,Nanjapura
1809,1820,"Chikkalasandra Ramanjaneya Layout,CHIKKALASANDRA,IN FRONT OF A.L.ABBAIAH NAIDU STUDIO"
1810,2982,"KMF,HESARAGHATTA LAKE,BESIDE OPEN AREA"
1811,2911,"Durgaparmeshwari Temple,VIDYARANYAPURA,BESIDE SRI VENKATESHWARA HOME APPLIANCES"
1812,3342,"Gangamma Circle,JALAHALLI,BESIDE AIRFORCE OFFICES ENCLAVE"
1813,89,"kadirenahalli cross,BANASHANKRI 2ND STAGE TEACHERS COLONY,BESIDE S.A.F00T WEAR"
1814,3668,"T.AGRAHARA,SADAHALLI,IN FRONT OF GOVT. SCHOOL"
1815,4332,Ramesh nagara
1816,3112,"Shivanapura gate,SHIVANAPURA COLONY,BESIDE OPEN AREA"
1817,4512,Varthuru Gandhi Circle
1818,2122,"Kumbalgodu,KUMBALAGUDU,IN FRONT OF LAKSHMI VENKATESWARA ELECTRONICS"
1819,3623,"Dibbur Cross,DIBBUR GATE,BESIDE OPEN AREA"
1820,105,"Chikkallasandra Aralimara,CHIKKALASANDRA,IN FRONT OF BESCOM OFFICE"
1821,3918,"Frazer Town,FRAZER TOWN,IN FRONT OF BATA SHOW ROOM"
1822,1024,Medanahalli
1823,582,Water Tank Rayan circle
1824,2073,Koppa Gate Bannergatta Road
1825,4491,"Thippasandra Gate,OPPOSITE OF ARALIMARA"
1826,5092,"Suragajakkanahalli Anekal Road,Petty shop"
1827,4245,"Bommanabande,IN FRONT OF HUNASE MARA"
1828,449,"Mariyappana Palya,RAJIAJINAGARA 2ND BLOCK,BESIDE GAYATHRIDEVI PARK"
1829,4363,"Somathanahalli Gate Budigere Road,SOMATANAHALLI,OPPOSITE OF ANJANEYA TEMPLE"
1830,3317,"Shivakote,SHIVAKOTE,BESIDE OPEN AREA"
1831,4922,"Yadavanahalli Gate,ATTIBELE HOBLI,IN FRONT OF SYNDICATE BANK"
1832,1989,"Allalasandra Cross,ARALALSANDRA,IN FRONT OF DOOR NO-124"
1833,2724,Karikallu
1834,4695,Srirama Temple
1835,2806,"Dabbaguli Cross,Dabbaguli"
1836,4221,"Mallasandra,OPPOSITE OF SRI RENUKA YALLAMMA TEMPLE"
1837,3549,"Yelahanka Old Town,YELAHANKA,OPPOSITE OF THIRUMALA WINE SHOP"
1838,453,"Srinivasa Temple,MAHALAKSHMI LAYOUT,OPPOSITE OF SRINIVASA TEMPLE"
